nse_symbol,year,metric,value
UBL,Mar 2015,Shares Outstanding,260000000.0
UBL,Mar 2016,Shares Outstanding,260000000.0
UBL,Mar 2017,Shares Outstanding,260000000.0
UBL,Mar 2018,Shares Outstanding,260000000.0
UBL,Mar 2019,Shares Outstanding,260000000.0
UBL,Mar 2020,Shares Outstanding,260000000.0
UBL,Mar 2021,Shares Outstanding,260000000.0
UBL,Mar 2022,Shares Outstanding,260000000.0
UBL,Mar 2023,Shares Outstanding,260000000.0
UBL,Mar 2024,Shares Outstanding,260000000.0
UBL,Mar 2025,Shares Outstanding,260000000.0
UBL,Mar 2026,Shares Outstanding,260000000.0
UBL,Mar 2015,Market Cap (Rs Cr),26007.8
UBL,Mar 2016,Market Cap (Rs Cr),21511.1
UBL,Mar 2017,Market Cap (Rs Cr),20040.8
UBL,Mar 2018,Market Cap (Rs Cr),24644.1
UBL,Mar 2019,Market Cap (Rs Cr),35747.4
UBL,Mar 2020,Market Cap (Rs Cr),23890.1
UBL,Mar 2021,Market Cap (Rs Cr),32277.7
UBL,Mar 2022,Market Cap (Rs Cr),38728.3
UBL,Mar 2023,Market Cap (Rs Cr),37035.7
UBL,Mar 2024,Market Cap (Rs Cr),45134.7
UBL,Mar 2025,Market Cap (Rs Cr),51980.5
UBL,Mar 2026,Market Cap (Rs Cr),40040.0
UBL,Mar 2015,P/E ratio,101.76
UBL,Mar 2016,P/E ratio,73.35
UBL,Mar 2017,P/E ratio,88.8
UBL,Mar 2018,P/E ratio,63.57
UBL,Mar 2019,P/E ratio,64.58
UBL,Mar 2020,P/E ratio,56.79
UBL,Mar 2021,P/E ratio,290.06
UBL,Mar 2022,P/E ratio,107.78
UBL,Mar 2023,P/E ratio,123.87
UBL,Mar 2024,P/E ratio,111.92
UBL,Mar 2025,P/E ratio,119.64
UBL,Mar 2026,P/E ratio,98.53
UNITDSPR,Mar 2015,Stock Price (Rs),731.46
UNITDSPR,Mar 2016,Stock Price (Rs),499.88
UNITDSPR,Mar 2017,Stock Price (Rs),434.94
UNITDSPR,Mar 2018,Stock Price (Rs),625.93
UNITDSPR,Mar 2019,Stock Price (Rs),532.4
UNITDSPR,Mar 2020,Stock Price (Rs),484.6
UNITDSPR,Mar 2021,Stock Price (Rs),556.35
UNITDSPR,Mar 2022,Stock Price (Rs),888.35
UNITDSPR,Mar 2023,Stock Price (Rs),756.3
UNITDSPR,Mar 2024,Stock Price (Rs),1134.25
UNITDSPR,Mar 2025,Stock Price (Rs),1401.3
UNITDSPR,Mar 2026,Stock Price (Rs),1218.8
UNITDSPR,Mar 2015,EPS in Rs,-23.23
UNITDSPR,Mar 2016,EPS in Rs,1.9
UNITDSPR,Mar 2017,EPS in Rs,1.38
UNITDSPR,Mar 2018,EPS in Rs,8.72
UNITDSPR,Mar 2019,EPS in Rs,9.64
UNITDSPR,Mar 2020,EPS in Rs,9.07
UNITDSPR,Mar 2021,EPS in Rs,5.28
UNITDSPR,Mar 2022,EPS in Rs,11.4
UNITDSPR,Mar 2023,EPS in Rs,15.63
UNITDSPR,Mar 2024,EPS in Rs,19.36
UNITDSPR,Mar 2025,EPS in Rs,21.75
UNITDSPR,Mar 2026,EPS in Rs,25.27
UNITDSPR,Mar 2015,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2016,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2017,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2018,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2019,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2020,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2021,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2022,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2023,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2024,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2025,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2026,Equity Capital (Rs Cr),145.0
UNITDSPR,Mar 2015,Face Value (Rs),2.0
UNITDSPR,Mar 2016,Face Value (Rs),2.0
UNITDSPR,Mar 2017,Face Value (Rs),2.0
UNITDSPR,Mar 2018,Face Value (Rs),2.0
UNITDSPR,Mar 2019,Face Value (Rs),2.0
UNITDSPR,Mar 2020,Face Value (Rs),2.0
UNITDSPR,Mar 2021,Face Value (Rs),2.0
UNITDSPR,Mar 2022,Face Value (Rs),2.0
UNITDSPR,Mar 2023,Face Value (Rs),2.0
UNITDSPR,Mar 2024,Face Value (Rs),2.0
UNITDSPR,Mar 2025,Face Value (Rs),2.0
UNITDSPR,Mar 2026,Face Value (Rs),2.0
UNITDSPR,Mar 2015,Shares Outstanding,725000000.0
UNITDSPR,Mar 2016,Shares Outstanding,725000000.0
UNITDSPR,Mar 2017,Shares Outstanding,725000000.0
UNITDSPR,Mar 2018,Shares Outstanding,725000000.0
UNITDSPR,Mar 2019,Shares Outstanding,725000000.0
UNITDSPR,Mar 2020,Shares Outstanding,725000000.0
UNITDSPR,Mar 2021,Shares Outstanding,725000000.0
UNITDSPR,Mar 2022,Shares Outstanding,725000000.0
UNITDSPR,Mar 2023,Shares Outstanding,725000000.0
UNITDSPR,Mar 2024,Shares Outstanding,725000000.0
UNITDSPR,Mar 2025,Shares Outstanding,725000000.0
UNITDSPR,Mar 2026,Shares Outstanding,725000000.0
UNITDSPR,Mar 2015,Market Cap (Rs Cr),53030.85
UNITDSPR,Mar 2016,Market Cap (Rs Cr),36241.3
UNITDSPR,Mar 2017,Market Cap (Rs Cr),31533.15
UNITDSPR,Mar 2018,Market Cap (Rs Cr),45379.92
UNITDSPR,Mar 2019,Market Cap (Rs Cr),38599.0
UNITDSPR,Mar 2020,Market Cap (Rs Cr),35133.5
UNITDSPR,Mar 2021,Market Cap (Rs Cr),40335.38
UNITDSPR,Mar 2022,Market Cap (Rs Cr),64405.38
UNITDSPR,Mar 2023,Market Cap (Rs Cr),54831.75
UNITDSPR,Mar 2024,Market Cap (Rs Cr),82233.12
UNITDSPR,Mar 2025,Market Cap (Rs Cr),101594.25
UNITDSPR,Mar 2026,Market Cap (Rs Cr),88363.0
UNITDSPR,Mar 2015,P/E ratio,-31.49
UNITDSPR,Mar 2016,P/E ratio,263.09
UNITDSPR,Mar 2017,P/E ratio,315.17
UNITDSPR,Mar 2018,P/E ratio,71.78
UNITDSPR,Mar 2019,P/E ratio,55.23
UNITDSPR,Mar 2020,P/E ratio,53.43
UNITDSPR,Mar 2021,P/E ratio,105.37
UNITDSPR,Mar 2022,P/E ratio,77.93
UNITDSPR,Mar 2023,P/E ratio,48.39
UNITDSPR,Mar 2024,P/E ratio,58.59
UNITDSPR,Mar 2025,P/E ratio,64.43
UNITDSPR,Mar 2026,P/E ratio,48.23
UNOMINDA,Mar 2015,Stock Price (Rs),18.92
UNOMINDA,Mar 2016,Stock Price (Rs),33.25
UNOMINDA,Mar 2017,Stock Price (Rs),73.7
UNOMINDA,Mar 2018,Stock Price (Rs),176.88
UNOMINDA,Mar 2019,Stock Price (Rs),167.11
UNOMINDA,Mar 2020,Stock Price (Rs),119.6
UNOMINDA,Mar 2021,Stock Price (Rs),271.05
UNOMINDA,Mar 2022,Stock Price (Rs),466.15
UNOMINDA,Mar 2023,Stock Price (Rs),481.0
UNOMINDA,Mar 2024,Stock Price (Rs),684.75
UNOMINDA,Mar 2025,Stock Price (Rs),875.5
UNOMINDA,Mar 2026,Stock Price (Rs),1031.6
UNOMINDA,Mar 2015,EPS in Rs,1.38
UNOMINDA,Mar 2016,EPS in Rs,2.25
UNOMINDA,Mar 2017,EPS in Rs,3.34
UNOMINDA,Mar 2018,EPS in Rs,5.73
UNOMINDA,Mar 2019,EPS in Rs,5.25
UNOMINDA,Mar 2020,EPS in Rs,2.85
UNOMINDA,Mar 2021,EPS in Rs,3.8
UNOMINDA,Mar 2022,EPS in Rs,6.23
UNOMINDA,Mar 2023,EPS in Rs,11.41
UNOMINDA,Mar 2024,EPS in Rs,15.33
UNOMINDA,Mar 2025,EPS in Rs,16.42
UNOMINDA,Mar 2026,EPS in Rs,20.73
UNOMINDA,Mar 2015,Equity Capital (Rs Cr),16.0
UNOMINDA,Mar 2016,Equity Capital (Rs Cr),16.0
UNOMINDA,Mar 2017,Equity Capital (Rs Cr),16.0
UNOMINDA,Mar 2018,Equity Capital (Rs Cr),17.0
UNOMINDA,Mar 2019,Equity Capital (Rs Cr),52.0
UNOMINDA,Mar 2020,Equity Capital (Rs Cr),52.0
UNOMINDA,Mar 2021,Equity Capital (Rs Cr),54.0
UNOMINDA,Mar 2022,Equity Capital (Rs Cr),57.0
UNOMINDA,Mar 2023,Equity Capital (Rs Cr),115.0
UNOMINDA,Mar 2024,Equity Capital (Rs Cr),115.0
UNOMINDA,Mar 2025,Equity Capital (Rs Cr),115.0
UNOMINDA,Mar 2026,Equity Capital (Rs Cr),115.0
UNOMINDA,Mar 2015,Face Value (Rs),2.0
UNOMINDA,Mar 2016,Face Value (Rs),2.0
UNOMINDA,Mar 2017,Face Value (Rs),2.0
UNOMINDA,Mar 2018,Face Value (Rs),2.0
UNOMINDA,Mar 2019,Face Value (Rs),2.0
UNOMINDA,Mar 2020,Face Value (Rs),2.0
UNOMINDA,Mar 2021,Face Value (Rs),2.0
UNOMINDA,Mar 2022,Face Value (Rs),2.0
UNOMINDA,Mar 2023,Face Value (Rs),2.0
UNOMINDA,Mar 2024,Face Value (Rs),2.0
UNOMINDA,Mar 2025,Face Value (Rs),2.0
UNOMINDA,Mar 2026,Face Value (Rs),2.0
UNOMINDA,Mar 2015,Shares Outstanding,80000000.0
UNOMINDA,Mar 2016,Shares Outstanding,80000000.0
UNOMINDA,Mar 2017,Shares Outstanding,80000000.0
UNOMINDA,Mar 2018,Shares Outstanding,85000000.0
UNOMINDA,Mar 2019,Shares Outstanding,260000000.0
UNOMINDA,Mar 2020,Shares Outstanding,260000000.0
UNOMINDA,Mar 2021,Shares Outstanding,270000000.0
UNOMINDA,Mar 2022,Shares Outstanding,285000000.0
UNOMINDA,Mar 2023,Shares Outstanding,575000000.0
UNOMINDA,Mar 2024,Shares Outstanding,575000000.0
UNOMINDA,Mar 2025,Shares Outstanding,575000000.0
UNOMINDA,Mar 2026,Shares Outstanding,575000000.0
UNOMINDA,Mar 2015,Market Cap (Rs Cr),151.36
UNOMINDA,Mar 2016,Market Cap (Rs Cr),266.0
UNOMINDA,Mar 2017,Market Cap (Rs Cr),589.6
UNOMINDA,Mar 2018,Market Cap (Rs Cr),1503.48
UNOMINDA,Mar 2019,Market Cap (Rs Cr),4344.86
UNOMINDA,Mar 2020,Market Cap (Rs Cr),3109.6
UNOMINDA,Mar 2021,Market Cap (Rs Cr),7318.35
UNOMINDA,Mar 2022,Market Cap (Rs Cr),13285.27
UNOMINDA,Mar 2023,Market Cap (Rs Cr),27657.5
UNOMINDA,Mar 2024,Market Cap (Rs Cr),39373.12
UNOMINDA,Mar 2025,Market Cap (Rs Cr),50341.25
UNOMINDA,Mar 2026,Market Cap (Rs Cr),59317.0
UNOMINDA,Mar 2015,P/E ratio,13.71
UNOMINDA,Mar 2016,P/E ratio,14.78
UNOMINDA,Mar 2017,P/E ratio,22.07
UNOMINDA,Mar 2018,P/E ratio,30.87
UNOMINDA,Mar 2019,P/E ratio,31.83
UNOMINDA,Mar 2020,P/E ratio,41.96
UNOMINDA,Mar 2021,P/E ratio,71.33
UNOMINDA,Mar 2022,P/E ratio,74.82
UNOMINDA,Mar 2023,P/E ratio,42.16
UNOMINDA,Mar 2024,P/E ratio,44.67
UNOMINDA,Mar 2025,P/E ratio,53.32
UNOMINDA,Mar 2026,P/E ratio,49.76
URBANCO,Mar 2015,Stock Price (Rs),
URBANCO,Mar 2016,Stock Price (Rs),
URBANCO,Mar 2017,Stock Price (Rs),
URBANCO,Mar 2018,Stock Price (Rs),
URBANCO,Mar 2019,Stock Price (Rs),
URBANCO,Mar 2020,Stock Price (Rs),
URBANCO,Mar 2021,Stock Price (Rs),
URBANCO,Mar 2022,Stock Price (Rs),
URBANCO,Mar 2023,Stock Price (Rs),
URBANCO,Mar 2024,Stock Price (Rs),
URBANCO,Mar 2025,Stock Price (Rs),
URBANCO,Mar 2026,Stock Price (Rs),118.86
URBANCO,Mar 2015,EPS in Rs,
URBANCO,Mar 2016,EPS in Rs,
URBANCO,Mar 2017,EPS in Rs,
URBANCO,Mar 2018,EPS in Rs,
URBANCO,Mar 2019,EPS in Rs,
URBANCO,Mar 2020,EPS in Rs,-11782.84
URBANCO,Mar 2021,EPS in Rs,-14926.95
URBANCO,Mar 2022,EPS in Rs,-27791.35
URBANCO,Mar 2023,EPS in Rs,-16890.81
URBANCO,Mar 2024,EPS in Rs,-5009.18
URBANCO,Mar 2025,EPS in Rs,4.9
URBANCO,Mar 2026,EPS in Rs,-1.52
URBANCO,Mar 2015,Equity Capital (Rs Cr),
URBANCO,Mar 2016,Equity Capital (Rs Cr),
URBANCO,Mar 2017,Equity Capital (Rs Cr),
URBANCO,Mar 2018,Equity Capital (Rs Cr),
URBANCO,Mar 2019,Equity Capital (Rs Cr),
URBANCO,Mar 2020,Equity Capital (Rs Cr),0.01
URBANCO,Mar 2021,Equity Capital (Rs Cr),0.02
URBANCO,Mar 2022,Equity Capital (Rs Cr),0.02
URBANCO,Mar 2023,Equity Capital (Rs Cr),0.02
URBANCO,Mar 2024,Equity Capital (Rs Cr),0.02
URBANCO,Mar 2025,Equity Capital (Rs Cr),49.0
URBANCO,Mar 2026,Equity Capital (Rs Cr),146.0
URBANCO,Mar 2015,Face Value (Rs),1.0
URBANCO,Mar 2016,Face Value (Rs),1.0
URBANCO,Mar 2017,Face Value (Rs),1.0
URBANCO,Mar 2018,Face Value (Rs),1.0
URBANCO,Mar 2019,Face Value (Rs),1.0
URBANCO,Mar 2020,Face Value (Rs),1.0
URBANCO,Mar 2021,Face Value (Rs),1.0
URBANCO,Mar 2022,Face Value (Rs),1.0
URBANCO,Mar 2023,Face Value (Rs),1.0
URBANCO,Mar 2024,Face Value (Rs),1.0
URBANCO,Mar 2025,Face Value (Rs),1.0
URBANCO,Mar 2026,Face Value (Rs),1.0
URBANCO,Mar 2015,Shares Outstanding,
URBANCO,Mar 2016,Shares Outstanding,
URBANCO,Mar 2017,Shares Outstanding,
URBANCO,Mar 2018,Shares Outstanding,
URBANCO,Mar 2019,Shares Outstanding,
URBANCO,Mar 2020,Shares Outstanding,100000.0
URBANCO,Mar 2021,Shares Outstanding,200000.0
URBANCO,Mar 2022,Shares Outstanding,200000.0
URBANCO,Mar 2023,Shares Outstanding,200000.0
URBANCO,Mar 2024,Shares Outstanding,200000.0
URBANCO,Mar 2025,Shares Outstanding,490000000.0
URBANCO,Mar 2026,Shares Outstanding,1460000000.0
URBANCO,Mar 2015,Market Cap (Rs Cr),
URBANCO,Mar 2016,Market Cap (Rs Cr),
URBANCO,Mar 2017,Market Cap (Rs Cr),
URBANCO,Mar 2018,Market Cap (Rs Cr),
URBANCO,Mar 2019,Market Cap (Rs Cr),
URBANCO,Mar 2020,Market Cap (Rs Cr),
URBANCO,Mar 2021,Market Cap (Rs Cr),
URBANCO,Mar 2022,Market Cap (Rs Cr),
URBANCO,Mar 2023,Market Cap (Rs Cr),
URBANCO,Mar 2024,Market Cap (Rs Cr),
URBANCO,Mar 2025,Market Cap (Rs Cr),
URBANCO,Mar 2026,Market Cap (Rs Cr),17353.56
URBANCO,Mar 2015,P/E ratio,
URBANCO,Mar 2016,P/E ratio,
URBANCO,Mar 2017,P/E ratio,
URBANCO,Mar 2018,P/E ratio,
URBANCO,Mar 2019,P/E ratio,
URBANCO,Mar 2020,P/E ratio,
URBANCO,Mar 2021,P/E ratio,
URBANCO,Mar 2022,P/E ratio,
URBANCO,Mar 2023,P/E ratio,
URBANCO,Mar 2024,P/E ratio,
URBANCO,Mar 2025,P/E ratio,
URBANCO,Mar 2026,P/E ratio,-78.2
USHAMART,Mar 2015,Stock Price (Rs),23.0
USHAMART,Mar 2016,Stock Price (Rs),11.5
USHAMART,Mar 2017,Stock Price (Rs),17.45
USHAMART,Mar 2018,Stock Price (Rs),18.3
USHAMART,Mar 2019,Stock Price (Rs),41.15
USHAMART,Mar 2020,Stock Price (Rs),16.0
USHAMART,Mar 2021,Stock Price (Rs),33.05
USHAMART,Mar 2022,Stock Price (Rs),134.5
USHAMART,Mar 2023,Stock Price (Rs),214.5
USHAMART,Mar 2024,Stock Price (Rs),318.25
USHAMART,Mar 2025,Stock Price (Rs),337.35
USHAMART,Mar 2026,Stock Price (Rs),391.45
USHAMART,Mar 2015,EPS in Rs,-8.31
USHAMART,Mar 2016,EPS in Rs,-14.1
USHAMART,Mar 2017,EPS in Rs,-11.78
USHAMART,Mar 2018,EPS in Rs,-8.9
USHAMART,Mar 2019,EPS in Rs,1.57
USHAMART,Mar 2020,EPS in Rs,13.74
USHAMART,Mar 2021,EPS in Rs,4.91
USHAMART,Mar 2022,EPS in Rs,9.56
USHAMART,Mar 2023,EPS in Rs,11.49
USHAMART,Mar 2024,EPS in Rs,13.91
USHAMART,Mar 2025,EPS in Rs,13.37
USHAMART,Mar 2026,EPS in Rs,15.29
USHAMART,Mar 2015,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2016,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2017,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2018,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2019,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2020,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2021,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2022,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2023,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2024,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2025,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2026,Equity Capital (Rs Cr),31.0
USHAMART,Mar 2015,Face Value (Rs),1.0
USHAMART,Mar 2016,Face Value (Rs),1.0
USHAMART,Mar 2017,Face Value (Rs),1.0
USHAMART,Mar 2018,Face Value (Rs),1.0
USHAMART,Mar 2019,Face Value (Rs),1.0
USHAMART,Mar 2020,Face Value (Rs),1.0
USHAMART,Mar 2021,Face Value (Rs),1.0
USHAMART,Mar 2022,Face Value (Rs),1.0
USHAMART,Mar 2023,Face Value (Rs),1.0
USHAMART,Mar 2024,Face Value (Rs),1.0
USHAMART,Mar 2025,Face Value (Rs),1.0
USHAMART,Mar 2026,Face Value (Rs),1.0
USHAMART,Mar 2015,Shares Outstanding,310000000.0
USHAMART,Mar 2016,Shares Outstanding,310000000.0
USHAMART,Mar 2017,Shares Outstanding,310000000.0
USHAMART,Mar 2018,Shares Outstanding,310000000.0
USHAMART,Mar 2019,Shares Outstanding,310000000.0
USHAMART,Mar 2020,Shares Outstanding,310000000.0
USHAMART,Mar 2021,Shares Outstanding,310000000.0
USHAMART,Mar 2022,Shares Outstanding,310000000.0
USHAMART,Mar 2023,Shares Outstanding,310000000.0
USHAMART,Mar 2024,Shares Outstanding,310000000.0
USHAMART,Mar 2025,Shares Outstanding,310000000.0
USHAMART,Mar 2026,Shares Outstanding,310000000.0
USHAMART,Mar 2015,Market Cap (Rs Cr),713.0
USHAMART,Mar 2016,Market Cap (Rs Cr),356.5
USHAMART,Mar 2017,Market Cap (Rs Cr),540.95
USHAMART,Mar 2018,Market Cap (Rs Cr),567.3
USHAMART,Mar 2019,Market Cap (Rs Cr),1275.65
USHAMART,Mar 2020,Market Cap (Rs Cr),496.0
USHAMART,Mar 2021,Market Cap (Rs Cr),1024.55
USHAMART,Mar 2022,Market Cap (Rs Cr),4169.5
USHAMART,Mar 2023,Market Cap (Rs Cr),6649.5
USHAMART,Mar 2024,Market Cap (Rs Cr),9865.75
USHAMART,Mar 2025,Market Cap (Rs Cr),10457.85
USHAMART,Mar 2026,Market Cap (Rs Cr),12134.95
USHAMART,Mar 2015,P/E ratio,-2.77
USHAMART,Mar 2016,P/E ratio,-0.82
USHAMART,Mar 2017,P/E ratio,-1.48
USHAMART,Mar 2018,P/E ratio,-2.06
USHAMART,Mar 2019,P/E ratio,26.21
USHAMART,Mar 2020,P/E ratio,1.16
USHAMART,Mar 2021,P/E ratio,6.73
USHAMART,Mar 2022,P/E ratio,14.07
USHAMART,Mar 2023,P/E ratio,18.67
USHAMART,Mar 2024,P/E ratio,22.88
USHAMART,Mar 2025,P/E ratio,25.23
USHAMART,Mar 2026,P/E ratio,25.6
VTL,Mar 2015,Stock Price (Rs),108.29
VTL,Mar 2016,Stock Price (Rs),154.7
VTL,Mar 2017,Stock Price (Rs),262.53
VTL,Mar 2018,Stock Price (Rs),244.44
VTL,Mar 2019,Stock Price (Rs),217.47
VTL,Mar 2020,Stock Price (Rs),125.01
VTL,Mar 2021,Stock Price (Rs),259.54
VTL,Mar 2022,Stock Price (Rs),436.0
VTL,Mar 2023,Stock Price (Rs),293.7
VTL,Mar 2024,Stock Price (Rs),442.3
VTL,Mar 2025,Stock Price (Rs),395.15
VTL,Mar 2026,Stock Price (Rs),523.7
VTL,Mar 2015,EPS in Rs,12.57
VTL,Mar 2016,EPS in Rs,19.31
VTL,Mar 2017,EPS in Rs,34.17
VTL,Mar 2018,EPS in Rs,20.24
VTL,Mar 2019,EPS in Rs,25.43
VTL,Mar 2020,EPS in Rs,20.08
VTL,Mar 2021,EPS in Rs,14.4
VTL,Mar 2022,EPS in Rs,53.54
VTL,Mar 2023,EPS in Rs,27.5
VTL,Mar 2024,EPS in Rs,21.84
VTL,Mar 2025,EPS in Rs,30.54
VTL,Mar 2026,EPS in Rs,25.76
VTL,Mar 2015,Equity Capital (Rs Cr),63.0
VTL,Mar 2016,Equity Capital (Rs Cr),61.0
VTL,Mar 2017,Equity Capital (Rs Cr),55.0
VTL,Mar 2018,Equity Capital (Rs Cr),56.0
VTL,Mar 2019,Equity Capital (Rs Cr),56.0
VTL,Mar 2020,Equity Capital (Rs Cr),57.0
VTL,Mar 2021,Equity Capital (Rs Cr),57.0
VTL,Mar 2022,Equity Capital (Rs Cr),57.0
VTL,Mar 2023,Equity Capital (Rs Cr),57.0
VTL,Mar 2024,Equity Capital (Rs Cr),57.0
VTL,Mar 2025,Equity Capital (Rs Cr),57.0
VTL,Mar 2026,Equity Capital (Rs Cr),57.0
VTL,Mar 2015,Face Value (Rs),2.0
VTL,Mar 2016,Face Value (Rs),2.0
VTL,Mar 2017,Face Value (Rs),2.0
VTL,Mar 2018,Face Value (Rs),2.0
VTL,Mar 2019,Face Value (Rs),2.0
VTL,Mar 2020,Face Value (Rs),2.0
VTL,Mar 2021,Face Value (Rs),2.0
VTL,Mar 2022,Face Value (Rs),2.0
VTL,Mar 2023,Face Value (Rs),2.0
VTL,Mar 2024,Face Value (Rs),2.0
VTL,Mar 2025,Face Value (Rs),2.0
VTL,Mar 2026,Face Value (Rs),2.0
VTL,Mar 2015,Shares Outstanding,315000000.0
VTL,Mar 2016,Shares Outstanding,305000000.0
VTL,Mar 2017,Shares Outstanding,275000000.0
VTL,Mar 2018,Shares Outstanding,280000000.0
VTL,Mar 2019,Shares Outstanding,280000000.0
VTL,Mar 2020,Shares Outstanding,285000000.0
VTL,Mar 2021,Shares Outstanding,285000000.0
VTL,Mar 2022,Shares Outstanding,285000000.0
VTL,Mar 2023,Shares Outstanding,285000000.0
VTL,Mar 2024,Shares Outstanding,285000000.0
VTL,Mar 2025,Shares Outstanding,285000000.0
VTL,Mar 2026,Shares Outstanding,285000000.0
VTL,Mar 2015,Market Cap (Rs Cr),3411.14
VTL,Mar 2016,Market Cap (Rs Cr),4718.35
VTL,Mar 2017,Market Cap (Rs Cr),7219.57
VTL,Mar 2018,Market Cap (Rs Cr),6844.32
VTL,Mar 2019,Market Cap (Rs Cr),6089.16
VTL,Mar 2020,Market Cap (Rs Cr),3562.78
VTL,Mar 2021,Market Cap (Rs Cr),7396.89
VTL,Mar 2022,Market Cap (Rs Cr),12426.0
VTL,Mar 2023,Market Cap (Rs Cr),8370.45
VTL,Mar 2024,Market Cap (Rs Cr),12605.55
VTL,Mar 2025,Market Cap (Rs Cr),11261.77
VTL,Mar 2026,Market Cap (Rs Cr),14925.45
VTL,Mar 2015,P/E ratio,8.61
VTL,Mar 2016,P/E ratio,8.01
VTL,Mar 2017,P/E ratio,7.68
VTL,Mar 2018,P/E ratio,12.08
VTL,Mar 2019,P/E ratio,8.55
VTL,Mar 2020,P/E ratio,6.23
VTL,Mar 2021,P/E ratio,18.02
VTL,Mar 2022,P/E ratio,8.14
VTL,Mar 2023,P/E ratio,10.68
VTL,Mar 2024,P/E ratio,20.25
VTL,Mar 2025,P/E ratio,12.94
VTL,Mar 2026,P/E ratio,20.33
VBL,Mar 2015,Stock Price (Rs),
VBL,Mar 2016,Stock Price (Rs),
VBL,Mar 2017,Stock Price (Rs),24.0
VBL,Mar 2018,Stock Price (Rs),37.3
VBL,Mar 2019,Stock Price (Rs),48.17
VBL,Mar 2020,Stock Price (Rs),47.06
VBL,Mar 2021,Stock Price (Rs),89.15
VBL,Mar 2022,Stock Price (Rs),125.51
VBL,Mar 2023,Stock Price (Rs),277.4
VBL,Mar 2024,Stock Price (Rs),559.44
VBL,Mar 2025,Stock Price (Rs),539.65
VBL,Mar 2026,Stock Price (Rs),384.1
VBL,Mar 2015,EPS in Rs,
VBL,Mar 2016,EPS in Rs,
VBL,Mar 2017,EPS in Rs,
VBL,Mar 2018,EPS in Rs,
VBL,Mar 2019,EPS in Rs,
VBL,Mar 2020,EPS in Rs,
VBL,Mar 2021,EPS in Rs,
VBL,Mar 2022,EPS in Rs,
VBL,Mar 2023,EPS in Rs,
VBL,Mar 2024,EPS in Rs,
VBL,Mar 2025,EPS in Rs,
VBL,Mar 2026,EPS in Rs,
VBL,Mar 2015,Equity Capital (Rs Cr),
VBL,Mar 2016,Equity Capital (Rs Cr),
VBL,Mar 2017,Equity Capital (Rs Cr),
VBL,Mar 2018,Equity Capital (Rs Cr),
VBL,Mar 2019,Equity Capital (Rs Cr),
VBL,Mar 2020,Equity Capital (Rs Cr),
VBL,Mar 2021,Equity Capital (Rs Cr),
VBL,Mar 2022,Equity Capital (Rs Cr),
VBL,Mar 2023,Equity Capital (Rs Cr),
VBL,Mar 2024,Equity Capital (Rs Cr),
VBL,Mar 2025,Equity Capital (Rs Cr),
VBL,Mar 2026,Equity Capital (Rs Cr),
VBL,Mar 2015,Face Value (Rs),2.0
VBL,Mar 2016,Face Value (Rs),2.0
VBL,Mar 2017,Face Value (Rs),2.0
VBL,Mar 2018,Face Value (Rs),2.0
VBL,Mar 2019,Face Value (Rs),2.0
VBL,Mar 2020,Face Value (Rs),2.0
VBL,Mar 2021,Face Value (Rs),2.0
VBL,Mar 2022,Face Value (Rs),2.0
VBL,Mar 2023,Face Value (Rs),2.0
VBL,Mar 2024,Face Value (Rs),2.0
VBL,Mar 2025,Face Value (Rs),2.0
VBL,Mar 2026,Face Value (Rs),2.0
VBL,Mar 2015,Shares Outstanding,
VBL,Mar 2016,Shares Outstanding,
VBL,Mar 2017,Shares Outstanding,
VBL,Mar 2018,Shares Outstanding,
VBL,Mar 2019,Shares Outstanding,
VBL,Mar 2020,Shares Outstanding,
VBL,Mar 2021,Shares Outstanding,
VBL,Mar 2022,Shares Outstanding,
VBL,Mar 2023,Shares Outstanding,
VBL,Mar 2024,Shares Outstanding,
VBL,Mar 2025,Shares Outstanding,
VBL,Mar 2026,Shares Outstanding,
VBL,Mar 2015,Market Cap (Rs Cr),
VBL,Mar 2016,Market Cap (Rs Cr),
VBL,Mar 2017,Market Cap (Rs Cr),
VBL,Mar 2018,Market Cap (Rs Cr),
VBL,Mar 2019,Market Cap (Rs Cr),
